dataset_name,filter_name,image_difference_mean,image_difference_median,image_difference_std,saliency_divergence_mean,saliency_divergence_median,saliency_divergence_std,saliency_divergence_log_mean,saliency_divergence_log_median,saliency_divergence_log_std,divergence_per_difference_mean,divergence_per_difference_median,divergence_per_difference_std,divergence_per_difference_log_mean,divergence_per_difference_log_median,divergence_per_difference_log_std,base_information_gain_mean,base_information_gain_median,base_information_gain_std,base_information_gain_log_mean,base_information_gain_log_median,base_information_gain_log_std,filtered_information_gain_mean,filtered_information_gain_median,filtered_information_gain_std,filtered_information_gain_log_mean,filtered_information_gain_log_median,filtered_information_gain_log_std,information_asymmetry_mean,information_asymmetry_median,information_asymmetry_std,information_asymmetry_log_mean,information_asymmetry_log_median,information_asymmetry_log_std,information_asymmetry_per_difference_mean,information_asymmetry_per_difference_median,information_asymmetry_per_difference_std,information_asymmetry_per_difference_log_mean,information_asymmetry_per_difference_log_median,information_asymmetry_per_difference_log_std 
general,row_shift_9,53.55479525286269,52.48597481580285,19.424645021827487,4.360993299219122e-07,3.3335815741681787e-07,3.4373868771965664e-07,8.798156887783168e-05,5.1069910843587215e-05,8.893363852379112e-05,9.219708452367778e-09,6.804453912888193e-09,8.109314034802388e-09,1.8932376877386133e-06,1.0288003577085188e-06,2.305655271680438e-06,2.180545230663427e-06,2.100872384137073e-06,6.833974295937729e-07,1.053403111013305e-05,1.0482040791315684e-05,1.8004859324397907e-06,1.9159708010833385e-06,1.825164216242506e-06,5.60707567148423e-07,9.693865689164283e-06,9.505540128141499e-06,1.8018643278205426e-06,-2.6457442958008857e-07,-1.9906409741646558e-07,4.6999577372105206e-07,-8.401654209687667e-07,-6.674401376418841e-07,1.5973966644102584e-06,-5.721046430511475e-09,-3.690987330009793e-09,1.1038336183682455e-08,-1.7360228552518997e-08,-1.2996487777410355e-08,3.9489275743549703e-08
general,saturate_1,16.82308259509355,11.248573303222656,18.34970166222977,7.179580157874915e-09,5.3344597885304875e-09,6.871360690354434e-09,1.2093990869554376e-06,3.350428198532049e-07,4.655504755266e-06,1.780809165738559e-09,4.912569352165779e-10,9.04178182374082e-09,3.1596105975664925e-07,3.3774915205891666e-08,2.4284689403682587e-06,2.180545230663427e-06,2.100872384137073e-06,6.833974295937729e-07,1.053403111013305e-05,1.0482040791315684e-05,1.8004859324397907e-06,2.1713845950708905e-06,2.0935887037199216e-06,6.82547951180866e-07,1.0540896169225175e-05,1.0442198183455938e-05,1.8061297932537744e-06,-9.160635592536748e-09,-6.922857488280718e-09,3.408882954845484e-08,6.8650590921244485e-09,-6.205152678746232e-10,4.2962380209667794e-07,-1.1127511216433855e-09,-5.180994196389207e-10,2.2638267724415673e-08,-3.1950846441478214e-08,-4.0047460651069686e-11,1.7493644053529538e-06
general,saturate_10,70.27237176518155,71.79120466444228,22.75883519654965,6.591238130284305e-08,4.890531099843674e-08,9.742312621031569e-08,1.788255371771578e-05,3.856712591695681e-06,3.8080178149278554e-05,1.8605790703174804e-09,7.427466499923193e-10,9.010034312337985e-09,4.3650878121070205e-07,6.037317361206677e-08,2.356663783601575e-06,2.180545230663427e-06,2.100872384137073e-06,6.833974295937729e-07,1.053403111013305e-05,1.0482040791315684e-05,1.8004859324397907e-06,2.094325438184298e-06,2.004618315680027e-06,6.69669573812531e-07,1.0509881764863222e-05,1.0419410001809885e-05,1.7912340956746446e-06,-8.621979247912923e-08,-7.053050462212718e-08,1.5926496172883528e-07,-2.4149345269828017e-08,-7.477815914891324e-09,9.248618346454489e-07,-1.3382089375260652e-09,-1.028947330816336e-09,2.195389563896646e-08,-3.457724863506478e-08,-1.5681103060920775e-10,1.7462104206805603e-06
general,saturate_2,32.03962518921436,28.202182112068964,21.748814309201222,1.32423385222685e-08,1.0081537819076286e-08,1.1290467611403415e-08,2.654759672023048e-06,6.039832996273832e-07,8.883284297308573e-06,1.5318621101327555e-09,3.9110160252323713e-10,8.9950853226484e-09,2.851546639472856e-07,2.6963275982870367e-08,2.344898254589648e-06,2.180545230663427e-06,2.100872384137073e-06,6.833974295937729e-07,1.053403111013305e-05,1.0482040791315684e-05,1.8004859324397907e-06,2.162657572953744e-06,2.087870418961758e-06,6.828184673910558e-07,1.0538416878530145e-05,1.0441478161483385e-05,1.8043537373371346e-06,-1.7887657709683062e-08,-1.450131208535183e-08,5.570345748084191e-08,4.385768397096871e-09,-1.4315645065996483e-09,5.762284800677464e-07,-1.0636475300199225e-09,-5.321377098966678e-10,2.2918243979679755e-08,-3.2241502031329405e-08,-5.386180744497861e-11,1.747243678928996e-06
general,saturate_3,41.76174223689302,39.78517574734158,22.66152858275737,1.988295558975037e-08,1.5613030242143766e-08,1.5631543589751637e-08,4.681333109128729e-06,9.267929422861744e-07,1.4223808070058557e-05,1.4917036316643374e-09,4.2544658697625624e-10,8.935606876333562e-09,3.1207228782711364e-07,2.8741560627221855e-08,2.3530158488750956e-06,2.180545230663427e-06,2.100872384137073e-06,6.833974295937729e-07,1.053403111013305e-05,1.0482040791315684e-05,1.8004859324397907e-06,2.1535079117842596e-06,2.0781050172210484e-06,6.800188839246533e-07,1.0545762822003433e-05,1.0447241732322861e-05,1.8084062175291088e-06,-2.7037318879167797e-08,-2.1817022074315775e-08,7.331302167930467e-08,1.1731711870382856e-08,5.522173750206977e-10,6.43159110555993e-07,-9.623818561631074e-10,-5.952659386988616e-10,2.193721039236768e-08,-3.2800879962685616e-08,2.0618195659215163e-11,1.7466530527075979e-06
general,saturate_4,48.93400139505086,48.537908766004776,22.84277618130356,2.624024056331008e-08,2.0751648867203687e-08,2.034799007130715e-08,6.637664195831135e-06,1.3330162072948636e-06,1.8089646580979746e-05,1.512610702911097e-09,4.701977689289056e-10,8.929584039422282e-09,3.3120743043817206e-07,3.3024407581818646e-08,2.352710347424851e-06,2.180545230663427e-06,2.100872384137073e-06,6.833974295937729e-07,1.053403111013305e-05,1.0482040791315684e-05,1.8004859324397907e-06,2.1435323688288446e-06,2.0615733241174387e-06,6.783850060908737e-07,1.0528625216182178e-05,1.0469069529785865e-05,1.7906435537203494e-06,-3.701286183458248e-08,-3.0262276071133726e-08,8.92561741498219e-08,-5.405893950872483e-09,-5.680430979539559e-09,6.864033601157392e-07,-1.0247018126852719e-09,-6.782565400980482e-10,2.1854309828972455e-08,-3.2916961352844975e-08,-1.4927151419698668e-10,1.7465880163034763e-06
general,saturate_5,54.494776451008335,54.71332338121202,23.169014571384583,3.274182916858065e-08,2.5706636520321493e-08,2.6552504297226062e-08,8.314597540256288e-06,1.7050643590278985e-06,2.1568817298651897e-05,1.592344286735593e-09,5.181555911214035e-10,9.04057146176947e-09,3.3932120738150267e-07,3.6722395273532925e-08,2.33662185057004e-06,2.180545230663427e-06,2.100872384137073e-06,6.833974295937729e-07,1.053403111013305e-05,1.0482040791315684e-05,1.8004859324397907e-06,2.135839124751875e-06,2.0553576172673284e-06,6.774459376339442e-07,1.0536295638183368e-05,1.0428400419925332e-05,1.8112743955369936e-06,-4.470610591155189e-08,-3.5446543041063386e-08,1.0412471309741172e-07,2.264528050320163e-09,-2.915893141010187e-09,7.519346435585527e-07,-9.173013047177569e-10,-7.103644184542496e-10,2.2186671693091866e-08,-3.284260123704206e-08,-6.709739039288877e-11,1.7465356332730522e-06
general,saturate_6,59.88089030452407,60.850454925411526,23.451385841542013,3.913573590786418e-08,3.060219328017603e-08,3.5373382050267175e-08,1.04294273497144e-05,2.204400114503856e-06,2.5470172445330647e-05,1.6251453939000042e-09,5.460943709077912e-10,9.072847290797284e-09,3.596302947137212e-07,4.093831493811337e-08,2.3397938584387465e-06,2.180545230663427e-06,2.100872384137073e-06,6.833974295937729e-07,1.053403111013305e-05,1.0482040791315684e-05,1.8004859324397907e-06,2.1277403423237834e-06,2.0508990867174416e-06,6.755828110777188e-07,1.0541307603062274e-05,1.0448622726759482e-05,1.8150405463459237e-06,-5.280488833964352e-08,-4.0386776800988194e-08,1.1699038302514923e-07,7.276492929224965e-09,8.205282967354484e-09,8.112079887076243e-07,-9.547599181501024e-10,-7.655211927354744e-10,2.2281531197549964e-08,-3.379440310064697e-08,1.59872628189923e-10,1.7462648048569927e-06
general,saturate_7,62.80870592610633,64.24096171061198,23.625447759723443,4.602450691654592e-08,3.579431669990154e-08,4.7752649052158815e-08,1.248826899677333e-05,2.5277023336873383e-06,2.9124608053399116e-05,1.6976020668929468e-09,6.026495879391577e-10,9.06598224837249e-09,3.8188014831732097e-07,4.709450191305372e-08,2.3413378428031573e-06,2.180545230663427e-06,2.100872384137073e-06,6.833974295937729e-07,1.053403111013305e-05,1.0482040791315684e-05,1.8004859324397907e-06,2.118553212145099e-06,2.0368931538690393e-06,6.744586400805622e-07,1.0534929086733898e-05,1.0440061062776004e-05,1.7910939319722776e-06,-6.199201851832798e-08,-4.8860020496073205e-08,1.2928372593318296e-07,8.97976600846671e-10,4.530109857701724e-09,8.357327043238419e-07,-1.0657368311523838e-09,-8.293539477356637e-10,2.2255572959353824e-08,-3.4111758788497574e-08,8.213631728285225e-11,1.7462508234108264e-06
general,saturate_8,65.80621195302706,67.5926633348652,23.347202227234853,5.2830230715167835e-08,4.0365964119145826e-08,6.006360180663474e-08,1.4532665415220101e-05,3.0045718584859993e-06,3.2739376778086574e-05,1.7563201351268896e-09,6.561141178346807e-10,9.047113798165765e-09,4.0548900028081523e-07,5.125638116211352e-08,2.3499313900326094e-06,2.180545230663427e-06,2.100872384137073e-06,6.833974295937729e-07,1.053403111013305e-05,1.0482040791315684e-05,1.8004859324397907e-06,2.1104367445542052e-06,2.0275343182646472e-06,6.725055120699103e-07,1.052350882961314e-05,1.043104122152602e-05,1.7707811074958588e-06,-7.010848610922179e-08,-5.6927883362292156e-08,1.4054151741055092e-07,-1.0522280519907293e-08,6.056362953847747e-09,8.81666210624893e-07,-1.1378268856958538e-09,-9.111775044870688e-10,2.2200402187186892e-08,-3.438358718019336e-08,1.0804584322903255e-10,1.7462361987029418e-06
general,saturate_9,68.56699049711479,70.39605797661676,23.107251607509916,5.975243627065945e-08,4.5081354196792725e-08,8.280595853328103e-08,1.6490050856792667e-05,3.507409039927818e-06,3.573956963681735e-05,1.8219718070517377e-09,6.950345638150759e-10,9.075954704857979e-09,4.258895753294547e-07,5.442916996672077e-08,2.3556631134556043e-06,2.180545230663427e-06,2.100872384137073e-06,6.833974295937729e-07,1.053403111013305e-05,1.0482040791315684e-05,1.8004859324397907e-06,2.101902202096312e-06,2.015250208418376e-06,6.712791806269845e-07,1.0525743646675234e-05,1.0456179120998834e-05,1.7715188726663983e-06,-7.864302856711502e-08,-6.633616113309799e-08,1.496643550576918e-07,-8.28746345781443e-09,-1.5312387825994157e-08,8.999993510176992e-07,-1.2215659839490006e-09,-9.799715219397518e-10,2.2191129152475352e-08,-3.444264698359566e-08,-2.537069661730353e-10,1.7462201540911225e-06
general,screen_door_effect_1,44.85335775137714,46.15551126311615,13.459434681667096,5.9720168980302465e-09,4.217100834773728e-09,5.8675996359599125e-09,6.854918656663894e-07,2.7033142467297635e-07,2.4380550458412895e-06,1.5460682430011777e-10,1.0091413707171591e-10,2.1949026228581959e-10,1.8542326882903045e-08,6.102165076579982e-09,8.422641348193753e-08,2.180545230663427e-06,2.100872384137073e-06,6.833974295937729e-07,1.053403111013305e-05,1.0482040791315684e-05,1.8004859324397907e-06,2.183668745936597e-06,2.106951286239429e-06,6.829658922743801e-07,1.0527973171501718e-05,1.0458568658328665e-05,1.8113244294512673e-06,3.1235152731698978e-09,2.3328813659187794e-09,2.3261734243847473e-08,-6.057938631330967e-09,1.0435569026225516e-09,3.750239376375687e-07,8.801238366592323e-11,5.2894680975399854e-11,9.26336783858929e-10,-1.0490025039410693e-09,3.004399922689811e-11,2.700248270932821e-08
general,screen_door_effect_10,75.47291223780003,75.62322192721896,12.748480734494507,8.763626969659945e-08,6.953303500447419e-08,8.180989386150166e-08,2.0779658884720627e-05,5.023477091799236e-06,4.000397749597688e-05,1.1961088355715638e-09,9.345605429866128e-10,1.138765753253788e-09,2.8797941802971494e-07,6.781472949460882e-08,5.642562657548671e-07,2.180545230663427e-06,2.100872384137073e-06,6.833974295937729e-07,1.053403111013305e-05,1.0482040791315684e-05,1.8004859324397907e-06,2.1762577750948e-06,2.10744434971791e-06,6.707594691869018e-07,1.0449023030493319e-05,1.0401471305445325e-05,1.7441994523438792e-06,-4.287455568627292e-09,6.4372085379967154e-09,1.797219092293984e-07,-8.50080796397283e-08,-5.218827109674516e-08,1.0169446711820629e-06,-7.576734907489699e-11,8.810218691598058e-11,2.565005657472542e-09,-1.0569545016018313e-09,-6.130876817851765e-10,1.5968114788738437e-08
general,screen_door_effect_2,56.65386839808145,58.41850026448568,12.439133918976994,1.01488825401268e-08,7.416947369199521e-09,9.184549737963953e-09,1.4096456297928782e-06,4.0264730111330985e-07,4.707291737599409e-06,1.9295080298301126e-10,1.362398808058036e-10,2.1797863788155982e-10,2.5668829916490236e-08,7.516386088458261e-09,8.091511884047576e-08,2.180545230663427e-06,2.100872384137073e-06,6.833974295937729e-07,1.053403111013305e-05,1.0482040791315684e-05,1.8004859324397907e-06,2.1851704889830223e-06,2.105757736228188e-06,6.834266980237936e-07,1.0516358021524396e-05,1.0440449736203661e-05,1.7921776433288377e-06,4.625258319595318e-09,3.719273390743703e-09,3.9014361422017557e-08,-1.7673088608653355e-08,-9.082651946184408e-09,5.499220669925663e-07,9.630737830265023e-11,6.657938131486257e-11,1.0720109655315096e-09,-5.319971661750937e-10,-1.5721140619830468e-10,1.1897402293703064e-08
general,screen_door_effect_3,61.63765805639266,62.18260235256619,12.227014586793963,1.4795782782120272e-08,1.1253228651060112e-08,1.3049507323089464e-08,2.4624377424562804e-06,5.953941045644433e-07,7.960132934057662e-06,2.5446254172929754e-10,1.8624936550759943e-10,2.4898889240161613e-10,4.339115024556345e-08,9.638791478049546e-09,1.4757603840801485e-07,2.180545230663427e-06,2.100872384137073e-06,6.833974295937729e-07,1.053403111013305e-05,1.0482040791315684e-05,1.8004859324397907e-06,2.188355175845354e-06,2.1108342121468948e-06,6.8341970257046e-07,1.0513354779410623e-05,1.0487559896540086e-05,1.8104764425215262e-06,7.80994518192705e-09,5.698073358403677e-09,5.2669687383433906e-08,-2.0676330722424857e-08,-1.7774645061765108e-08,6.242497409052835e-07,1.288846456259561e-10,8.564246952509753e-11,1.0942957277211793e-09,-3.097446258165521e-11,-2.6055697830420227e-10,1.7818012901959872e-08
general,screen_door_effect_4,66.0418711814866,65.5958620707194,12.103486443956166,1.9797642356534225e-08,1.5150669356034584e-08,1.6243657734922594e-08,3.8089524360847534e-06,7.974321675560751e-07,1.1685036820922807e-05,3.150583163022774e-10,2.3964329349502104e-10,2.829122909647857e-10,6.28772814896042e-08,1.2293265757528481e-08,2.0841434837786033e-07,2.180545230663427e-06,2.100872384137073e-06,6.833974295937729e-07,1.053403111013305e-05,1.0482040791315684e-05,1.8004859324397907e-06,2.1897926735741958e-06,2.108753398552446e-06,6.837790964168708e-07,1.051194536678655e-05,1.0499877581579721e-05,1.7795485061210622e-06,9.247442910768473e-09,5.962837352639512e-09,6.469249164003369e-08,-2.2085743346499048e-08,-1.667139295357844e-08,6.12891210617184e-07,1.4061360671597527e-10,9.310992772125781e-11,1.1663589779698615e-09,-2.1776876266866015e-11,-2.8758874849047676e-10,1.6342378622524906e-08
general,screen_door_effect_5,66.99014941107387,66.53680817151245,13.2073210761053,2.566663887696925e-08,2.031400873537544e-08,2.0407911997814455e-08,5.416179725912704e-06,1.1340844428610827e-06,1.5033734676515946e-05,4.0389269729427197e-10,3.1070239088344323e-10,3.4523442424372817e-10,8.985260214515727e-08,1.7095302783307557e-08,2.9226385219968987e-07,2.180545230663427e-06,2.100872384137073e-06,6.833974295937729e-07,1.053403111013305e-05,1.0482040791315684e-05,1.8004859324397907e-06,2.1900013576035257e-06,2.1099990040127003e-06,6.840134269351691e-07,1.0504327885405565e-05,1.0444396791458935e-05,1.763631940507511e-06,9.456126940098435e-09,4.955608941777251e-09,7.742805934675591e-08,-2.970322472748441e-08,-2.938893954568985e-08,7.280648279688737e-07,1.3418439771905668e-10,7.779327577974818e-11,1.3410677263424e-09,-2.0062216917749446e-10,-4.1005015388084015e-10,1.6425995393186394e-08
general,screen_door_effect_6,69.24863172342933,68.15732398114355,12.551661082499178,3.248703234855543e-08,2.5962621083598298e-08,2.447383289749905e-08,7.523346140397691e-06,1.4322180319377062e-06,2.008086142275519e-05,4.869227067953381e-10,3.836943943557273e-10,3.817240469647548e-10,1.1519576837427326e-07,2.1426072281322263e-08,3.123780404997813e-07,2.180545230663427e-06,2.100872384137073e-06,6.833974295937729e-07,1.053403111013305e-05,1.0482040791315684e-05,1.8004859324397907e-06,2.1892438206267865e-06,2.1035528367593444e-06,6.817618178797548e-07,1.0503077117690656e-05,1.0435843771318363e-05,1.7638754087173985e-06,8.698589963359562e-09,3.990877304618171e-09,9.095530575826141e-08,-3.095399244239367e-08,-2.441492914634313e-08,7.455492669904335e-07,1.2423854394434637e-10,5.5817793331210116e-11,1.413517654704682e-09,-1.7768607905654589e-10,-3.6908921392828395e-10,1.5003156228276814e-08
general,screen_door_effect_7,71.61213754055093,70.85649787055121,12.066655790992366,4.0705995144654734e-08,3.2076925186071085e-08,3.061237416383993e-08,9.42535545594247e-06,1.9319552741877877e-06,2.3346999890847657e-05,5.876122096903906e-10,4.573706274706813e-10,4.586992244012746e-10,1.4007143711458062e-07,2.7536562255959648e-08,3.596863848851971e-07,2.180545230663427e-06,2.100872384137073e-06,6.833974295937729e-07,1.053403111013305e-05,1.0482040791315684e-05,1.8004859324397907e-06,2.1891164422458776e-06,2.10695267460752e-06,6.81577610446048e-07,1.0505644004871988e-05,1.0451525857178594e-05,1.7617695376472873e-06,8.571211582450406e-09,6.820654636341384e-09,1.0486102998408136e-07,-2.8387105261059632e-08,-3.2931723230048346e-08,7.88451981540906e-07,1.1534183218504657e-10,8.772428450039981e-11,1.5474441826075514e-09,-1.3535460135883215e-10,-4.426105594564647e-10,1.468641057185591e-08
general,screen_door_effect_8,73.31385399816213,72.74454468719719,11.941538216281351,5.178125700132982e-08,4.114989547553878e-08,4.01725800261291e-08,1.246111270774632e-05,2.6299776016654615e-06,2.8369622771713223e-05,7.292959110003142e-10,5.637569282394531e-10,5.977323162435108e-10,1.78759101065954e-07,3.687576027492246e-08,4.1848367822249647e-07,2.180545230663427e-06,2.100872384137073e-06,6.833974295937729e-07,1.053403111013305e-05,1.0482040791315684e-05,1.8004859324397907e-06,2.186936154510511e-06,2.098751711665915e-06,6.793306254944377e-07,1.0477344896002723e-05,1.0414168664497015e-05,1.755945667237011e-06,6.3909238470836164e-09,6.817418875776119e-09,1.2244723657552767e-07,-5.6686214130326366e-08,-4.680669313577234e-08,8.752407290715385e-07,7.907615937633043e-11,9.670767603420566e-11,1.787937081055651e-09,-5.504198228180374e-10,-6.527370104880457e-10,1.4898181771749514e-08
general,screen_door_effect_9,74.85777161873163,74.55263222588434,11.602327242799703,6.687568651580858e-08,5.292492016553487e-08,5.866173250651212e-08,1.633908645098883e-05,3.65376851926984e-06,3.4511957674138974e-05,9.161221910779588e-10,7.028164253460432e-10,8.298229032006589e-10,2.2545755181335417e-07,4.9382537146804846e-08,4.798033405605896e-07,2.180545230663427e-06,2.100872384137073e-06,6.833974295937729e-07,1.053403111013305e-05,1.0482040791315684e-05,1.8004859324397907e-06,2.1824482305604e-06,2.1020891035140377e-06,6.75859486587833e-07,1.0468554362686705e-05,1.0419867327092143e-05,1.76180758556418e-06,1.902999896972814e-09,8.002948684494808e-09,1.47161688095079e-07,-6.547674744634514e-08,-3.65509155908738e-08,9.256872674770325e-07,1.7444253405991556e-11,1.0761999332101791e-10,2.0695785591334336e-09,-6.954022356829901e-10,-4.682341424489276e-10,1.4957382180323056e-08
general,thick_edge_enhancement_1,19.911007726838186,17.821226331922745,15.1121942280478,3.141030604636345e-08,1.9851110467286123e-08,5.390687805291968e-08,6.694511089025546e-06,1.1333653317269348e-06,2.0168142473906453e-05,2.314280031115557e-09,1.1560736869498761e-09,6.001950288051927e-09,4.4360812673648447e-07,7.049016425048563e-08,1.4302920829386787e-06,2.180545230663427e-06,2.100872384137073e-06,6.833974295937729e-07,1.053403111013305e-05,1.0482040791315684e-05,1.8004859324397907e-06,2.1603518169981083e-06,2.0584555960987727e-06,6.779465469493914e-07,1.0525660846936511e-05,1.043998069356493e-05,1.7897908769084686e-06,-2.0193413665318645e-08,-1.3330006671968544e-08,9.460189688019829e-08,-8.37026319653815e-09,-7.663679288770481e-09,7.420481146072201e-07,-1.2250264041401717e-09,-7.123877840059555e-10,1.2370100167351648e-08,1.6196752962347151e-10,-3.5354693609810106e-10,5.496791978561585e-08
